preference,radius,percent_hetero,segregation,num_steps,city_size
0.25,4,0.8,0.5560650765448366,10000,50
0.25,4,0.9,0.5455817375471972,10000,50
0.25,4,0.9,0.5462344924273135,10000,50
0.25,4,0.9,0.5473666884741332,10000,50
0.25,4,0.9,0.5522013849210101,10000,50
0.25,4,0.9,0.5528979120595846,10000,50
0.25,5,0.0,0.5446176381418594,0,50
0.25,5,0.0,0.5485881266371998,0,50
0.25,5,0.0,0.5494022244903026,0,50
0.25,5,0.0,0.5508973312348244,0,50
0.25,5,0.0,0.5532268956275688,1,50
0.25,5,0.1,0.5503260418814572,10000,50
0.25,5,0.1,0.5507205265664269,10000,50
0.25,5,0.1,0.5518350821043627,10000,50
0.25,5,0.1,0.5525526093863582,10000,50
0.25,5,0.1,0.5529734704290389,10000,50
0.25,5,0.2,0.5455043879453904,10000,50
0.25,5,0.2,0.5496979749286622,10000,50
0.25,5,0.2,0.5525548905674191,10000,50
0.25,5,0.2,0.5544138172214008,10000,50
0.25,5,0.2,0.5591174654568281,10000,50
0.25,5,0.30000000000000004,0.5467643742456345,10000,50
0.25,5,0.30000000000000004,0.5498247739598324,10000,50
0.25,5,0.30000000000000004,0.5520402695544246,10000,50
0.25,5,0.30000000000000004,0.5545415141059502,10000,50
0.25,5,0.30000000000000004,0.5566479154015961,10000,50
0.25,5,0.4,0.5472228348495067,10000,50
0.25,5,0.4,0.5480954765318287,10000,50
0.25,5,0.4,0.5512135494467091,10000,50
0.25,5,0.4,0.5523810033015568,10000,50
0.25,5,0.4,0.5547495542946266,10000,50
0.25,5,0.5,0.5447855046888682,10000,50
0.25,5,0.5,0.545709721163339,10000,50
0.25,5,0.5,0.5460098076382467,10000,50
0.25,5,0.5,0.5499849953278158,10000,50
0.25,5,0.5,0.5597804539547758,10000,50
0.25,5,0.6000000000000001,0.5466756086322886,10000,50
0.25,5,0.6000000000000001,0.5467715014568465,10000,50
0.25,5,0.6000000000000001,0.5476264308412754,10000,50
0.25,5,0.6000000000000001,0.551865044241106,10000,50
0.25,5,0.6000000000000001,0.5530971214460711,10000,50
0.25,5,0.7000000000000001,0.544048763274121,10000,50
0.25,5,0.7000000000000001,0.5492792423437084,10000,50
0.25,5,0.7000000000000001,0.5493909351887453,10000,50
0.25,5,0.7000000000000001,0.5506009269490946,10000,50
0.25,5,0.7000000000000001,0.5558440211076405,10000,50
0.25,5,0.8,0.5496328926349814,10000,50
0.25,5,0.8,0.550523879106019,10000,50
0.25,5,0.8,0.5520917008496624,10000,50
0.25,5,0.8,0.5540573826212376,10000,50
0.25,5,0.8,0.5541978644771334,10000,50
0.25,5,0.9,0.5455019176327868,10000,50
0.25,5,0.9,0.5502070423390996,10000,50
0.25,5,0.9,0.5506801739351181,10000,50
0.25,5,0.9,0.55089151347961,10000,50
0.25,5,0.9,0.5550395812015175,10000,50
0.25,6,0.0,0.5475652218722992,0,50
0.25,6,0.0,0.547613693933056,0,50
0.25,6,0.0,0.5506402007745149,0,50
0.25,6,0.0,0.5506655400729041,0,50
0.25,6,0.0,0.5523281688400982,0,50
0.25,6,0.1,0.5479011082744372,10000,50
0.25,6,0.1,0.5497348729568389,10000,50
0.25,6,0.1,0.5505635403719514,10000,50
0.25,6,0.1,0.5527622338556686,10000,50
0.25,6,0.1,0.5546195847323101,10000,50
0.25,6,0.2,0.5478599058315251,10000,50
0.25,6,0.2,0.5489264995304037,10000,50
0.25,6,0.2,0.5508104495075796,10000,50
0.25,6,0.2,0.5527714626091617,10000,50
0.25,6,0.2,0.5548533871476878,10000,50
0.25,6,0.30000000000000004,0.5492410878745158,10000,50
0.25,6,0.30000000000000004,0.5492521137218958,10000,50
0.25,6,0.30000000000000004,0.5493404324794635,10000,50
0.25,6,0.30000000000000004,0.5496731346225286,10000,50
0.25,6,0.30000000000000004,0.5538113519767279,10000,50
0.25,6,0.4,0.5470553408491722,10000,50
0.25,6,0.4,0.5474864789726785,10000,50
0.25,6,0.4,0.5477851296742456,10000,50
0.25,6,0.4,0.5478315081763924,10000,50
0.25,6,0.4,0.5496633568874965,10000,50
0.25,6,0.5,0.5446785420373901,10000,50
0.25,6,0.5,0.54555734271508,10000,50
0.25,6,0.5,0.545581286385455,10000,50
0.25,6,0.5,0.5495645294433349,10000,50
0.25,6,0.5,0.5507648362961347,10000,50
0.25,6,0.6000000000000001,0.5423731276915144,10000,50
0.25,6,0.6000000000000001,0.5474589473759969,10000,50
0.25,6,0.6000000000000001,0.5486730613507514,10000,50
0.25,6,0.6000000000000001,0.5522544558340228,10000,50
0.25,6,0.6000000000000001,0.5524286556532275,10000,50
0.25,6,0.7000000000000001,0.5435537533277157,10000,50
0.25,6,0.7000000000000001,0.5447202565272834,10000,50
0.25,6,0.7000000000000001,0.5458006115208185,10000,50
0.25,6,0.7000000000000001,0.5474025578286557,10000,50
0.25,6,0.7000000000000001,0.5531895385671322,10000,50
0.25,6,0.8,0.5422215856956398,10000,50
0.25,6,0.8,0.5433096213748327,10000,50
0.25,6,0.8,0.5480414288487953,10000,50
0.25,6,0.8,0.5491056398617652,10000,50
0.25,6,0.8,0.5510293044253803,10000,50
0.25,6,0.9,0.5446411163507495,10000,50
0.25,6,0.9,0.5500103002260763,10000,50
0.25,6,0.9,0.5514297969316831,10000,50
0.25,6,0.9,0.5529929202912659,10000,50
0.25,6,0.9,0.5533783907148758,10000,50
0.25,7,0.0,0.5473158382210394,0,50
0.25,7,0.0,0.5489392298712548,0,50
0.25,7,0.0,0.549420579746802,0,50
0.25,7,0.0,0.5518481683863354,0,50
0.25,7,0.0,0.5527000493762488,0,50
0.25,7,0.1,0.5474550965683964,10000,50
0.25,7,0.1,0.5491232173818154,10000,50
0.25,7,0.1,0.549494154508867,10000,50
0.25,7,0.1,0.5495133886211805,10000,50
0.25,7,0.1,0.5545776607675212,10000,50
0.25,7,0.2,0.5444872322950146,10000,50
0.25,7,0.2,0.5472080378653694,10000,50
0.25,7,0.2,0.548909279559171,10000,50
0.25,7,0.2,0.5521812483371067,10000,50
0.25,7,0.2,0.5548684645174013,10000,50
0.25,7,0.30000000000000004,0.5450395175441745,10000,50
0.25,7,0.30000000000000004,0.5474600133752278,10000,50
0.25,7,0.30000000000000004,0.548891310255245,10000,50
0.25,7,0.30000000000000004,0.5494882186271297,10000,50
0.25,7,0.30000000000000004,0.5530236068019653,10000,50
0.25,7,0.4,0.546586696552797,10000,50
0.25,7,0.4,0.5513184446546661,10000,50
0.25,7,0.4,0.5515644564495191,10000,50
0.25,7,0.4,0.5518884651524999,10000,50
0.25,7,0.4,0.5531403387953097,10000,50
0.25,7,0.5,0.5446866047158486,10000,50
0.25,7,0.5,0.5480299198170444,10000,50
0.25,7,0.5,0.5482056156558113,10000,50
0.25,7,0.5,0.5489653159727783,10000,50
0.25,7,0.5,0.5525522240829484,10000,50
0.25,7,0.6000000000000001,0.5452594982348358,10000,50
0.25,7,0.6000000000000001,0.5457142728793626,10000,50
0.25,7,0.6000000000000001,0.5488721841375356,10000,50
0.25,7,0.6000000000000001,0.549558143621981,10000,50
0.25,7,0.6000000000000001,0.5507773120347187,10000,50
0.25,7,0.7000000000000001,0.548037965460393,10000,50
0.25,7,0.7000000000000001,0.5488525609150088,10000,50
0.25,7,0.7000000000000001,0.5496896845032972,10000,50
0.25,7,0.7000000000000001,0.5500196081397853,10000,50
0.25,7,0.7000000000000001,0.5530825708611131,10000,50
0.25,7,0.8,0.5473896661391935,10000,50
0.25,7,0.8,0.54764515674233,10000,50
0.25,7,0.8,0.5498382886888962,10000,50
0.25,7,0.8,0.5500891899350269,10000,50
0.25,7,0.8,0.5528460505727182,10000,50
0.25,7,0.9,0.5493758852966412,10000,50
0.25,7,0.9,0.5509856945004744,10000,50
0.25,7,0.9,0.552117581255695,10000,50
0.25,7,0.9,0.5537609221613635,10000,50
0.25,7,0.9,0.555235140574167,10000,50
0.3,1,0.0,0.7826333333333333,881,50
0.3,1,0.0,0.7888666666666666,910,50
0.3,1,0.0,0.7948666666666666,883,50
0.3,1,0.0,0.7981,952,50
0.3,1,0.0,0.8076333333333334,855,50
0.3,1,0.1,0.7519,10000,50
0.3,1,0.1,0.7532333333333333,10000,50
0.3,1,0.1,0.7559666666666667,10000,50
0.3,1,0.1,0.7608,10000,50
0.3,1,0.1,0.7628,10000,50
0.3,1,0.2,0.7273333333333333,10000,50
0.3,1,0.2,0.7281666666666667,10000,50
0.3,1,0.2,0.7314,10000,50
0.3,1,0.2,0.7326,10000,50
0.3,1,0.2,0.7354666666666666,10000,50
0.3,1,0.30000000000000004,0.6993666666666666,10000,50
0.3,1,0.30000000000000004,0.7000333333333333,10000,50
0.3,1,0.30000000000000004,0.7027,10000,50
0.3,1,0.30000000000000004,0.7076666666666667,10000,50
0.3,1,0.30000000000000004,0.7124,10000,50
0.3,1,0.4,0.6759666666666666,10000,50
0.3,1,0.4,0.6769666666666666,10000,50
0.3,1,0.4,0.6844666666666666,10000,50
0.3,1,0.4,0.6885,10000,50
0.3,1,0.4,0.6945333333333333,10000,50
0.3,1,0.5,0.6504333333333334,10000,50
0.3,1,0.5,0.6549,10000,50
0.3,1,0.5,0.6574,10000,50
0.3,1,0.5,0.6581,10000,50
0.3,1,0.5,0.6693,10000,50
0.3,1,0.6000000000000001,0.6317666666666666,10000,50
0.3,1,0.6000000000000001,0.6330333333333334,10000,50
0.3,1,0.6000000000000001,0.6384,10000,50
0.3,1,0.6000000000000001,0.6418333333333334,10000,50
0.3,1,0.6000000000000001,0.6460333333333333,10000,50
0.3,1,0.7000000000000001,0.6091666666666667,10000,50
0.3,1,0.7000000000000001,0.6111333333333333,10000,50
0.3,1,0.7000000000000001,0.6162666666666666,10000,50
0.3,1,0.7000000000000001,0.62,10000,50
0.3,1,0.7000000000000001,0.6220666666666667,10000,50
0.3,1,0.8,0.5843666666666666,10000,50
0.3,1,0.8,0.5909,10000,50
0.3,1,0.8,0.5959333333333333,10000,50
0.3,1,0.8,0.5988333333333333,10000,50
0.3,1,0.8,0.5993666666666667,10000,50
0.3,1,0.9,0.5673,10000,50
0.3,1,0.9,0.5679666666666666,10000,50
0.3,1,0.9,0.5705,10000,50
0.3,1,0.9,0.5728333333333333,10000,50
0.3,1,0.9,0.5774333333333334,10000,50
0.3,2,0.0,0.6798561327561328,508,50
0.3,2,0.0,0.6834275468975469,531,50
0.3,2,0.0,0.6839815728715729,557,50
0.3,2,0.0,0.6977300000000001,632,50
0.3,2,0.0,0.7042849494949495,611,50
0.3,2,0.1,0.6488981673881674,10000,50
0.3,2,0.1,0.657104227994228,10000,50
0.3,2,0.1,0.6754244588744589,10000,50
0.3,2,0.1,0.6793561471861471,10000,50
0.3,2,0.1,0.6842893795093794,10000,50
0.3,2,0.2,0.6191769696969697,10000,50
0.3,2,0.2,0.6225770129870131,10000,50
0.3,2,0.2,0.62399215007215,10000,50
0.3,2,0.2,0.6316299278499279,10000,50
0.3,2,0.2,0.6472361471861472,10000,50
0.3,2,0.30000000000000004,0.6000635064935065,10000,50
0.3,2,0.30000000000000004,0.6139064502164502,10000,50
0.3,2,0.30000000000000004,0.6153204906204907,10000,50
0.3,2,0.30000000000000004,0.6187175036075035,10000,50
0.3,2,0.30000000000000004,0.6256939249639251,10000,50
0.3,2,0.4,0.587266075036075,10000,50
0.3,2,0.4,0.5915738961038961,10000,50
0.3,2,0.4,0.5967652380952381,10000,50
0.3,2,0.4,0.5969202597402598,10000,50
0.3,2,0.4,0.6072849927849927,10000,50
0.3,2,0.5,0.575043823953824,10000,50
0.3,2,0.5,0.5802430735930735,10000,50
0.3,2,0.5,0.5824749206349207,10000,50
0.3,2,0.5,0.5844033189033189,10000,50
0.3,2,0.5,0.5991088311688312,10000,50
0.3,2,0.6000000000000001,0.5717420202020201,10000,50
0.3,2,0.6000000000000001,0.5717559884559884,10000,50
0.3,2,0.6000000000000001,0.5742916594516595,10000,50
0.3,2,0.6000000000000001,0.5745881962481962,10000,50
0.3,2,0.6000000000000001,0.5791969985569986,10000,50
0.3,2,0.7000000000000001,0.5589750072150071,10000,50
0.3,2,0.7000000000000001,0.5639677777777778,10000,50
0.3,2,0.7000000000000001,0.5651708658008658,10000,50
0.3,2,0.7000000000000001,0.5658741847041847,10000,50
0.3,2,0.7000000000000001,0.573169696969697,10000,50
0.3,2,0.8,0.5527869552669553,10000,50
0.3,2,0.8,0.5570084271284271,10000,50
0.3,2,0.8,0.5609363636363636,10000,50
0.3,2,0.8,0.5628409235209235,10000,50
0.3,2,0.8,0.5682589033189033,10000,50
0.3,2,0.9,0.5416839538239537,10000,50
0.3,2,0.9,0.5424738095238095,10000,50
0.3,2,0.9,0.5510776190476191,10000,50
0.3,2,0.9,0.5520462337662336,10000,50
0.3,2,0.9,0.555464834054834,10000,50
0.3,3,0.0,0.5701271241910749,102,50
0.3,3,0.0,0.5806051055536499,150,50
0.3,3,0.0,0.58116999201999,153,50
0.3,3,0.0,0.5952235006720894,241,50
0.3,3,0.0,0.6321312513891636,373,50
0.3,3,0.1,0.5666513660983428,10000,50
0.3,3,0.1,0.5778661332901406,10000,50
0.3,3,0.1,0.5813643561074663,10000,50
0.3,3,0.1,0.5837030845218556,10000,50
0.3,3,0.1,0.5908814403460466,10000,50
0.3,3,0.2,0.5599822529615133,10000,50
0.3,3,0.2,0.56576480381145,10000,50
0.3,3,0.2,0.5696070619433063,10000,50
0.3,3,0.2,0.5703513632395931,10000,50
0.3,3,0.2,0.5862921028110402,10000,50
0.3,3,0.30000000000000004,0.5611324538162813,10000,50
0.3,3,0.30000000000000004,0.564242346203773,10000,50
0.3,3,0.30000000000000004,0.5743430505803105,10000,50
0.3,3,0.30000000000000004,0.5772964060462056,10000,50
0.3,3,0.30000000000000004,0.5804449825999968,10000,50
0.3,3,0.4,0.5547743041899247,10000,50
0.3,3,0.4,0.5616495865865935,10000,50
0.3,3,0.4,0.5619764703609756,10000,50
0.3,3,0.4,0.5678242479823911,10000,50
0.3,3,0.4,0.5678362404322918,10000,50
0.3,3,0.5,0.5554160306168309,10000,50
0.3,3,0.5,0.558251288738781,10000,50
0.3,3,0.5,0.5620031870620368,10000,50
0.3,3,0.5,0.5637349529027978,10000,50
0.3,3,0.5,0.5696970005139563,10000,50
0.3,3,0.6000000000000001,0.5505344533658412,10000,50
0.3,3,0.6000000000000001,0.554442472970188,10000,50
0.3,3,0.6000000000000001,0.5558890668206922,10000,50
0.3,3,0.6000000000000001,0.5632806141982485,10000,50
0.3,3,0.6000000000000001,0.5657148411095941,10000,50
0.3,3,0.7000000000000001,0.5492554841687679,10000,50
0.3,3,0.7000000000000001,0.552276580713972,10000,50
0.3,3,0.7000000000000001,0.5549658684561127,10000,50
0.3,3,0.7000000000000001,0.5572927434547773,10000,50
0.3,3,0.7000000000000001,0.5580544604876136,10000,50
0.3,3,0.8,0.5459508328831845,10000,50
0.3,3,0.8,0.5516387182887856,10000,50
0.3,3,0.8,0.5520130230753976,10000,50
0.3,3,0.8,0.5567793907655288,10000,50
0.3,3,0.8,0.5596761589007005,10000,50
0.3,3,0.9,0.548036334040169,10000,50
0.3,3,0.9,0.5512224255729613,10000,50
0.3,3,0.9,0.5515500415486908,10000,50
0.3,3,0.9,0.5535185575628212,10000,50
0.3,3,0.9,0.5598702069279489,10000,50
0.3,4,0.0,0.5551331098854001,42,50
0.3,4,0.0,0.5606734430948281,53,50
0.3,4,0.0,0.5616551004534142,74,50
0.3,4,0.0,0.5675947900285763,81,50
0.3,4,0.0,0.5704952332962614,87,50
0.3,4,0.1,0.5509704872911165,10000,50
0.3,4,0.1,0.5522327275651205,10000,50
0.3,4,0.1,0.554523663918331,10000,50
0.3,4,0.1,0.5574785183950914,10000,50
0.3,4,0.1,0.5619544971052386,10000,50
0.3,4,0.2,0.5520772132295374,10000,50
0.3,4,0.2,0.5555223791932855,10000,50
0.3,4,0.2,0.5564641431369497,10000,50
0.3,4,0.2,0.5565670990944114,10000,50
0.3,4,0.2,0.5617771987900761,10000,50
0.3,4,0.30000000000000004,0.5481750900934792,10000,50
0.3,4,0.30000000000000004,0.5520953340511738,10000,50
0.3,4,0.30000000000000004,0.5554236922441083,10000,50
0.3,4,0.30000000000000004,0.5560426198799802,10000,50
0.3,4,0.30000000000000004,0.5627419927679301,10000,50
0.3,4,0.4,0.5479528042571256,10000,50
0.3,4,0.4,0.5570277278696485,10000,50
0.3,4,0.4,0.5574646902107182,10000,50
0.3,4,0.4,0.5580550625713211,10000,50
0.3,4,0.4,0.55958388984186,10000,50
0.3,4,0.5,0.5443623631577136,10000,50
0.3,4,0.5,0.5456324088878522,10000,50
0.3,4,0.5,0.5506471028019289,10000,50
0.3,4,0.5,0.5525545604251416,10000,50
0.3,4,0.5,0.5547484384800858,10000,50
0.3,4,0.6000000000000001,0.5457367436968475,10000,50
0.3,4,0.6000000000000001,0.5477589128207506,10000,50
0.3,4,0.6000000000000001,0.550746336493495,10000,50
0.3,4,0.6000000000000001,0.5537175862480428,10000,50
0.3,4,0.6000000000000001,0.5545999626566409,10000,50
0.3,4,0.7000000000000001,0.5441746758539153,10000,50
0.3,4,0.7000000000000001,0.5482218787152627,10000,50
0.3,4,0.7000000000000001,0.5486562323485167,10000,50
0.3,4,0.7000000000000001,0.5522418956706461,10000,50
0.3,4,0.7000000000000001,0.5628692814454702,10000,50
0.3,4,0.8,0.5461346759319944,10000,50
0.3,4,0.8,0.5474552961347837,10000,50
0.3,4,0.8,0.5480634723304653,10000,50
0.3,4,0.8,0.548285935147152,10000,50
0.3,4,0.8,0.5550829161557834,10000,50
0.3,4,0.9,0.5396493069301388,10000,50
0.3,4,0.9,0.544710975916477,10000,50
0.3,4,0.9,0.5494506805913235,10000,50
0.3,4,0.9,0.5495160127295763,10000,50
0.3,4,0.9,0.5582793763912794,10000,50
0.3,5,0.0,0.5454038166177321,0,50
0.3,5,0.0,0.5497018424137363,4,50
0.3,5,0.0,0.552622657014945,0,50
0.3,5,0.0,0.5539728373165023,1,50
0.3,5,0.0,0.5548429684494318,10,50
0.3,5,0.1,0.5508203791249556,10000,50
0.3,5,0.1,0.5522112945047385,10000,50
0.3,5,0.1,0.554111988779789,10000,50
0.3,5,0.1,0.5554312514029461,10000,50
0.3,5,0.1,0.5564062162209354,10000,50
0.3,5,0.2,0.5459731602013035,10000,50
0.3,5,0.2,0.5521640258552026,10000,50
0.3,5,0.2,0.5533135178258546,10000,50
0.3,5,0.2,0.5533325385436783,10000,50
0.3,5,0.2,0.555125586125796,10000,50
0.3,5,0.30000000000000004,0.5458578043729289,10000,50
0.3,5,0.30000000000000004,0.5475427077940652,10000,50
0.3,5,0.30000000000000004,0.5485472270820905,10000,50
0.3,5,0.30000000000000004,0.5541753360336561,10000,50
0.3,5,0.30000000000000004,0.5545797482513711,10000,50
0.3,5,0.4,0.5454514989004083,10000,50
0.3,5,0.4,0.5498139474286468,10000,50
0.3,5,0.4,0.5531055507282434,10000,50
0.3,5,0.4,0.5539053965455083,10000,50
0.3,5,0.4,0.558575387168039,10000,50
0.3,5,0.5,0.5478399939068086,10000,50
0.3,5,0.5,0.5502991119630284,10000,50
0.3,5,0.5,0.5515801299214327,10000,50
0.3,5,0.5,0.555349009411923,10000,50
0.3,5,0.5,0.5582176227523586,10000,50
0.3,5,0.6000000000000001,0.5465853073941893,10000,50
0.3,5,0.6000000000000001,0.5490616278317462,10000,50
0.3,5,0.6000000000000001,0.5492037903526306,10000,50
0.3,5,0.6000000000000001,0.5517448400819316,10000,50
0.3,5,0.6000000000000001,0.5554975721410307,10000,50
0.3,5,0.7000000000000001,0.5429155602903591,10000,50
0.3,5,0.7000000000000001,0.5488427882762733,10000,50
0.3,5,0.7000000000000001,0.5499273389011466,10000,50
0.3,5,0.7000000000000001,0.5502103011908634,10000,50
0.3,5,0.7000000000000001,0.5505446351432375,10000,50
0.3,5,0.8,0.5456326216825002,10000,50
0.3,5,0.8,0.5477887261988468,10000,50
0.3,5,0.8,0.5490443485860657,10000,50
0.3,5,0.8,0.5495310427765467,10000,50
0.3,5,0.8,0.5495741047542498,10000,50
0.3,5,0.9,0.5489185926238294,10000,50
0.3,5,0.9,0.5497758267833732,10000,50
0.3,5,0.9,0.5502296249896766,10000,50
0.3,5,0.9,0.5505300808495486,10000,50
0.3,5,0.9,0.5511228968924855,10000,50
0.3,6,0.0,0.5476628542571492,0,50
0.3,6,0.0,0.5495896715234249,0,50
0.3,6,0.0,0.5496973104621967,0,50
0.3,6,0.0,0.5521972728742877,0,50
0.3,6,0.0,0.5548940853418288,1,50
0.3,6,0.1,0.5456599861134549,10000,50
0.3,6,0.1,0.5477082185157606,10000,50
0.3,6,0.1,0.5503169523485693,10000,50
0.3,6,0.1,0.5534208083548021,10000,50
0.3,6,0.1,0.5536338472779825,10000,50
0.3,6,0.2,0.5448235578504323,10000,50
0.3,6,0.2,0.5453226940190683,10000,50
0.3,6,0.2,0.5464957721166417,10000,50
0.3,6,0.2,0.5468334205437073,10000,50
0.3,6,0.2,0.5498961981047535,10000,50
0.3,6,0.30000000000000004,0.5490041394283559,10000,50
0.3,6,0.30000000000000004,0.5505306381995758,10000,50
0.3,6,0.30000000000000004,0.5541884458247308,10000,50
0.3,6,0.30000000000000004,0.5546686110535257,10000,50
0.3,6,0.30000000000000004,0.5549154878160564,10000,50
0.3,6,0.4,0.5475516005716833,10000,50
0.3,6,0.4,0.5489844287659565,10000,50
0.3,6,0.4,0.5524271819992815,10000,50
0.3,6,0.4,0.5537754945767736,10000,50
0.3,6,0.4,0.5552680313318511,10000,50
0.3,6,0.5,0.5476646547322438,10000,50
0.3,6,0.5,0.549402795899924,10000,50
0.3,6,0.5,0.549974090040345,10000,50
0.3,6,0.5,0.5501819205409342,10000,50
0.3,6,0.5,0.5551740801279528,10000,50
0.3,6,0.6000000000000001,0.5493624318262793,10000,50
0.3,6,0.6000000000000001,0.5494973658841729,10000,50
0.3,6,0.6000000000000001,0.5506826864073199,10000,50
0.3,6,0.6000000000000001,0.5519481832874348,10000,50
0.3,6,0.6000000000000001,0.5554401246121671,10000,50
0.3,6,0.7000000000000001,0.5452993803380258,10000,50
0.3,6,0.7000000000000001,0.5454170628128177,10000,50
0.3,6,0.7000000000000001,0.5470648070745819,10000,50
0.3,6,0.7000000000000001,0.5537543167953374,10000,50
0.3,6,0.7000000000000001,0.5569780930853024,10000,50
0.3,6,0.8,0.5505199941339685,10000,50
0.3,6,0.8,0.5521956638198465,10000,50
0.3,6,0.8,0.552860724844498,10000,50
0.3,6,0.8,0.5535630582931103,10000,50
0.3,6,0.8,0.5570697051799924,10000,50
0.3,6,0.9,0.5446377405439472,10000,50
0.3,6,0.9,0.5479787514623193,10000,50
0.3,6,0.9,0.5493540165469544,10000,50
0.3,6,0.9,0.5530390003236789,10000,50
0.3,6,0.9,0.5540897561580419,10000,50
0.3,7,0.0,0.547882104240224,0,50
0.3,7,0.0,0.5479740590633271,0,50
0.3,7,0.0,0.5483555827649024,0,50
0.3,7,0.0,0.5536169237622051,0,50
0.3,7,0.0,0.5572194973360857,4,50
0.3,7,0.1,0.5439592825191368,10000,50
0.3,7,0.1,0.5484124388623796,10000,50
0.3,7,0.1,0.548700329327498,10000,50
0.3,7,0.1,0.5497798564731634,10000,50
0.3,7,0.1,0.5509818622202091,10000,50
0.3,7,0.2,0.5427215531356727,10000,50
0.3,7,0.2,0.5466353027453584,10000,50
0.3,7,0.2,0.5480642000041415,10000,50
0.3,7,0.2,0.5581556951783586,10000,50
0.3,7,0.2,0.5586817273021413,10000,50
0.3,7,0.30000000000000004,0.547781715231148,10000,50
0.3,7,0.30000000000000004,0.5486017373651533,10000,50
0.3,7,0.30000000000000004,0.5526679081272777,10000,50
0.3,7,0.30000000000000004,0.5531518976698435,10000,50
0.3,7,0.30000000000000004,0.554030429924291,10000,50
0.3,7,0.4,0.5484434094017306,10000,50
0.3,7,0.4,0.5518472657878083,10000,50
0.3,7,0.4,0.5534484050718648,10000,50
0.3,7,0.4,0.5537694094988909,10000,50
0.3,7,0.4,0.5540336518397763,10000,50
0.3,7,0.5,0.5453572953391236,10000,50
0.3,7,0.5,0.5458671484218522,10000,50
0.3,7,0.5,0.5476737911954016,10000,50
0.3,7,0.5,0.5506328845447034,10000,50
0.3,7,0.5,0.5517209836483238,10000,50
0.3,7,0.6000000000000001,0.5462747095867624,10000,50
0.3,7,0.6000000000000001,0.5475999169914564,10000,50
0.3,7,0.6000000000000001,0.549639262547964,10000,50
0.3,7,0.6000000000000001,0.552619753689603,10000,50
0.3,7,0.6000000000000001,0.5531117812006567,10000,50
0.3,7,0.7000000000000001,0.5470247724989317,10000,50
0.3,7,0.7000000000000001,0.5480238593966653,10000,50
0.3,7,0.7000000000000001,0.5506100576801902,10000,50
0.3,7,0.7000000000000001,0.5506479526279975,10000,50
0.3,7,0.7000000000000001,0.551948989903947,10000,50
0.3,7,0.8,0.5440093300919396,10000,50
0.3,7,0.8,0.5454215748694128,10000,50
0.3,7,0.8,0.5501682004320759,10000,50
0.3,7,0.8,0.5505437053074521,10000,50
0.3,7,0.8,0.5575092451772682,10000,50
0.3,7,0.9,0.5491147544240385,10000,50
0.3,7,0.9,0.5492826592110785,10000,50
0.3,7,0.9,0.5500086489259954,10000,50
0.3,7,0.9,0.5524465712876914,10000,50
0.3,7,0.9,0.5544048672865723,10000,50
0.325,1,0.0,0.7764333333333333,726,50
0.325,1,0.0,0.7849999999999999,956,50
0.325,1,0.0,0.7897,893,50
0.325,1,0.0,0.7914,921,50
0.325,1,0.0,0.7951333333333332,859,50
0.325,1,0.1,0.7587,10000,50
0.325,1,0.1,0.7596333333333334,10000,50
0.325,1,0.1,0.7609333333333334,10000,50
0.325,1,0.1,0.766,10000,50
0.325,1,0.1,0.7680666666666667,10000,50
0.325,1,0.2,0.7168333333333333,10000,50
0.325,1,0.2,0.7292,10000,50
0.325,1,0.2,0.7296333333333334,10000,50
0.325,1,0.2,0.7303,10000,50
0.325,1,0.2,0.7311333333333333,10000,50
0.325,1,0.30000000000000004,0.7051333333333333,10000,50
0.325,1,0.30000000000000004,0.7084,10000,50
0.325,1,0.30000000000000004,0.7084666666666667,10000,50
0.325,1,0.30000000000000004,0.7125666666666666,10000,50
0.325,1,0.30000000000000004,0.7217,10000,50
0.325,1,0.4,0.6736666666666666,10000,50
0.325,1,0.4,0.6785666666666667,10000,50
0.325,1,0.4,0.6801666666666666,10000,50
0.325,1,0.4,0.6835333333333334,10000,50
0.325,1,0.4,0.6864333333333333,10000,50
0.325,1,0.5,0.6556666666666666,10000,50
0.325,1,0.5,0.6562666666666666,10000,50
0.325,1,0.5,0.6596666666666666,10000,50
0.325,1,0.5,0.6603666666666667,10000,50
0.325,1,0.5,0.6663,10000,50
0.325,1,0.6000000000000001,0.6227666666666666,10000,50
0.325,1,0.6000000000000001,0.6339,10000,50
0.325,1,0.6000000000000001,0.6375,10000,50
0.325,1,0.6000000000000001,0.6412,10000,50
0.325,1,0.6000000000000001,0.645,10000,50
0.325,1,0.7000000000000001,0.6139,10000,50
0.325,1,0.7000000000000001,0.6158,10000,50
0.325,1,0.7000000000000001,0.6179,10000,50
0.325,1,0.7000000000000001,0.6257333333333333,10000,50
0.325,1,0.7000000000000001,0.6262666666666666,10000,50
0.325,1,0.8,0.5882666666666666,10000,50
0.325,1,0.8,0.5924,10000,50
0.325,1,0.8,0.5948666666666667,10000,50
0.325,1,0.8,0.5974333333333334,10000,50
0.325,1,0.8,0.5976666666666666,10000,50
0.325,1,0.9,0.5651,10000,50
0.325,1,0.9,0.5653333333333334,10000,50
0.325,1,0.9,0.5654333333333333,10000,50
0.325,1,0.9,0.5736666666666667,10000,50
0.325,1,0.9,0.5853333333333334,10000,50
0.325,2,0.0,0.7126622799422799,686,50
0.325,2,0.0,0.727757215007215,751,50
